# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,body,0,XYRCJGIIEM,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,25,17
# x,y,z,u,w
9.909692529927529847e+01, -8.185862550803581911e-03, 4.000000000000000000e+00, 1.000000000000000000e+00, 3.945810542248644026e+00
9.925255747212335677e+01, -5.075344568244271812e-03, 4.000000000000000000e+00, 1.000000000000000000e+00, 3.965189194266033113e+00
9.938595851783823321e+01, -2.358938292882266710e-03, 4.000000000000000000e+00, 1.000000000000000000e+00, 3.981799845096233970e+00
9.950000000000000000e+01, 2.449293598294706414e-16, 4.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
9.950000000000000000e+01, 2.857509198010490735e-16, 4.666666666666666075e+00, 1.083333333333333259e+00, 0.000000000000000000e+00
9.939071341109432467e+01, 2.398101874099856003e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.820015490376612755e-02
9.926287427351378767e+01, 5.159616610721567617e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.481080573396694994e-02
9.911373066527112030e+01, 8.321801096353137472e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 5.418945775135629306e-02
9.894027163504568989e+01, 1.191887823553298108e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 7.672725053403553486e-02
9.873926002440370553e+01, 1.597883585859523684e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.028446881418364628e-01
9.850729166947910187e+01, 2.051929174891842581e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.329839418237373783e-01
9.824088777945542006e+01, 2.554242457197368477e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.675968429270009441e-01
9.793662678729444337e+01, 3.102912186627530475e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.071277493035820205e-01
9.759132012013242274e+01, 3.693271924234168418e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.519907090536107619e-01
9.720223263545061343e+01, 4.317299354734087380e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.025408266538943680e-01
9.676734254094684218e+01, 4.963139380403365497e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.590405067169433195e-01
9.628562745839029446e+01, 5.614877607681371952e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 4.216223098909808731e-01
9.575735356257217745e+01, 6.252704081433781147e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 4.902514180399568100e-01
9.518433485061379429e+01, 6.853592724578207174e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 5.646919688220286559e-01
9.457012287105365544e+01, 7.392569367444698503e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 6.444824589246228586e-01
9.392008519916433329e+01, 7.844529031034282174e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 7.289256335312912505e-01
9.324133652746992595e+01, 8.186450671754512409e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 8.170974208439001352e-01
9.254250424960059718e+01, 8.399725065537021196e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 9.078773797294142911e-01
9.183333333333332860e+01, 8.472222222222250410e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.000000000000000000e+00
9.112416241706604580e+01, 8.399725065537021196e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.092122620270585598e+00
9.042533013919674545e+01, 8.186450671754512409e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.182902579156100087e+00
8.974658146750232390e+01, 7.844529031034280786e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.271074366468708750e+00
8.909654379561301596e+01, 7.392569367444698503e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.355517541075377030e+00
8.848233181605287712e+01, 6.853592724578204398e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.435308031177971122e+00
8.790931310409445132e+01, 6.252704081433776984e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.509748581960043357e+00
8.738103920827640536e+01, 5.614877607681367094e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.578377690109019182e+00
8.689932412571982923e+01, 4.963139380403360640e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.640959493283056680e+00
8.646443403121605797e+01, 4.317299354734083910e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.697459173346105521e+00
8.607534654653420603e+01, 3.693271924234163561e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.748009290946389127e+00
8.573003987937221382e+01, 3.102912186627527005e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.792872250696417868e+00
8.542577888721126556e+01, 2.554242457197363272e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.832403157072999056e+00
8.515937499718754111e+01, 2.051929174891840499e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.867016058176262483e+00
8.492740664226298009e+01, 1.597883585859518132e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.897155311858163662e+00
8.472639503162096730e+01, 1.191887823553294465e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.923272749465964493e+00
8.455293600139552268e+01, 8.321801096353097574e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.945810542248643804e+00
8.440379239315288373e+01, 5.159616610721545066e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.965189194266033113e+00
8.427595325557234673e+01, 2.398101874099829982e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 1.981799845096233970e+00
8.416666666666665719e+01, 2.857509198010490735e-16, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.000000000000000000e+00
8.427595325557237516e+01, -2.398101874099259692e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.018200154903766030e+00
8.440379239315288373e+01, -5.159616610720970005e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.034810805733966887e+00
8.455293600139552268e+01, -8.321801096352563279e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.054189457751356418e+00
8.472639503162096730e+01, -1.191887823553240862e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.076727250534035729e+00
8.492740664226300851e+01, -1.597883585859464703e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.102844688141836560e+00
8.515937499718754111e+01, -2.051929174891782906e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.132983941823737517e+00
8.542577888721123713e+01, -2.554242457197304292e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.167596842927000722e+00
8.573003987937219961e+01, -3.102912186627470453e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.207127749303582132e+00
8.607534654653420603e+01, -3.693271924234105275e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.251990709053610651e+00
8.646443403121605797e+01, -4.317299354734026318e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.302540826653894257e+00
8.689932412571982923e+01, -4.963139380403306516e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.359040506716943320e+00
8.738103920827639115e+01, -5.614877607681314359e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.421622309890981040e+00
8.790931310409447974e+01, -6.252704081433720085e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.490251418039956643e+00
8.848233181605286291e+01, -6.853592724578144724e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.564691968822028656e+00
8.909654379561300175e+01, -7.392569367444637440e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.644482458924622748e+00
8.974658146750232390e+01, -7.844529031034219724e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.728925633531291250e+00
9.042533013919671703e+01, -8.186450671754454123e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.817097420843900579e+00
9.112416241706603159e+01, -8.399725065536964297e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 2.907877379729414180e+00
9.183333333333332860e+01, -8.472222222222192123e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.000000000000000000e+00
9.254250424960062560e+01, -8.399725065536964297e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.092122620270585820e+00
9.324133652746991174e+01, -8.186450671754449959e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.182902579156100309e+00
9.392008519916433329e+01, -7.844529031034219724e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.271074366468708750e+00
9.457012287105366966e+01, -7.392569367444637440e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.355517541075377252e+00
9.518433485061379429e+01, -6.853592724578144724e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.435308031177971344e+00
9.575735356257219166e+01, -6.252704081433718697e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.509748581960043357e+00
9.628562745839028025e+01, -5.614877607681309502e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.578377690109019404e+00
9.676734254094685639e+01, -4.963139380403305823e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.640959493283056680e+00
9.720223263545061343e+01, -4.317299354734024930e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.697459173346105743e+00
9.759132012013245117e+01, -3.693271924234104581e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.748009290946389349e+00
9.793662678729444337e+01, -3.102912186627470106e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.792872250696417868e+00
9.824088777945539164e+01, -2.554242457197302904e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.832403157072999278e+00
9.850729166947910187e+01, -2.051929174891783253e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.867016058176262483e+00
9.873926002440370553e+01, -1.597883585859456723e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.897155311858163884e+00
9.894027163504568989e+01, -1.191887823553233750e-02, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.923272749465964715e+00
9.911373066527112030e+01, -8.321801096352493890e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.945810542248644026e+00
9.926287427351377346e+01, -5.159616610720967403e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.965189194266033113e+00
9.939071341109431046e+01, -2.398101874099254922e-03, 4.666666666666666075e+00, 1.083333333333333259e+00, 3.981799845096233970e+00
9.950000000000000000e+01, 2.857509198010490735e-16, 4.666666666666666075e+00, 1.083333333333333259e+00, 4.000000000000000000e+00
9.950000000000000000e+01, 3.265724797726275548e-16, 5.333333333333333925e+00, 1.166666666666666741e+00, 0.000000000000000000e+00
9.939546830435040192e+01, 2.437265455316925747e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.820015490376612755e-02
9.927319107490419015e+01, 5.243888653198343006e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.481080573396694994e-02
9.913053603126694213e+01, 8.457739641902129249e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 5.418945775135629306e-02
9.896462310253984640e+01, 1.211360631797072512e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 7.672725053403553486e-02
9.877235581450653967e+01, 1.623994119179296772e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.028446881418364628e-01
9.855047790876191982e+01, 2.085465887443412394e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.329839418237373783e-01
9.829566169657590535e+01, 2.595998395003582329e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.675968429270009441e-01
9.800463417080793249e+01, 3.153650271492323964e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.071277493035820205e-01
9.767434513214708147e+01, 3.753679887331567294e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.519907090536107619e-01
9.730217804606012066e+01, 4.387934662069139374e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.025408266538943680e-01
9.688619867646920625e+01, 5.044366091807492292e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.590405067169433195e-01
9.642542873850770491e+01, 5.706799188100241532e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 4.216223098909808731e-01
9.592012250473919721e+01, 6.355098502650247116e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 4.902514180399568100e-01
9.537201482589615864e+01, 6.965858567372998356e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 5.646919688220286559e-01
9.478450268300525750e+01, 7.513694020783093230e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 6.444824589246228586e-01
9.416272036538080670e+01, 7.973086245775456993e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 7.289256335312912505e-01
9.351347353321038725e+01, 8.320634012675343083e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 8.170974208439001352e-01
9.284501498509519024e+01, 8.537419732579802634e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 9.078773797294142911e-01
9.216666666666667140e+01, 8.611111111111144356e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.000000000000000000e+00
9.148831834823815257e+01, 8.537419732579802634e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.092122620270585598e+00
9.081985980012294135e+01, 8.320634012675343083e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.182902579156100087e+00
9.017061296795252190e+01, 7.973086245775454217e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.271074366468708750e+00
8.954883065032808531e+01, 7.513694020783093230e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.355517541075377030e+00
8.896131850743719838e+01, 6.965858567372995580e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.435308031177971122e+00
8.841321082859410296e+01, 6.355098502650242953e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.509748581960043357e+00
8.790790459482566632e+01, 5.706799188100237369e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.578377690109019182e+00
8.744713465686413656e+01, 5.044366091807487434e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.640959493283056680e+00
8.703115528727323635e+01, 4.387934662069135905e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.697459173346105521e+00
8.665898820118621870e+01, 3.753679887331562437e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.748009290946389127e+00
8.632869916252539610e+01, 3.153650271492320495e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.792872250696417868e+00
8.603767163675743745e+01, 2.595998395003577472e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.832403157072999056e+00
8.578285542457139456e+01, 2.085465887443410660e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.867016058176262483e+00
8.556097751882680313e+01, 1.623994119179291221e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.897155311858163662e+00
8.536871023079348220e+01, 1.211360631797068696e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.923272749465964493e+00
8.520279730206637225e+01, 8.457739641902087616e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.945810542248643804e+00
8.506014225842913845e+01, 5.243888653198319587e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.965189194266033113e+00
8.493786502898294088e+01, 2.437265455316899726e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 1.981799845096233970e+00
8.483333333333334281e+01, 3.265724797726275548e-16, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.000000000000000000e+00
8.493786502898296931e+01, -2.437265455316248771e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.018200154903766030e+00
8.506014225842913845e+01, -5.243888653197666463e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.034810805733966887e+00
8.520279730206637225e+01, -8.457739641901478728e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.054189457751356418e+00
8.536871023079348220e+01, -1.211360631797007981e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.076727250534035729e+00
8.556097751882683156e+01, -1.623994119179230158e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.102844688141836560e+00
8.578285542457139456e+01, -2.085465887443345781e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.132983941823737517e+00
8.603767163675742324e+01, -2.595998395003510859e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.167596842927000722e+00
8.632869916252536768e+01, -3.153650271492256657e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.207127749303582132e+00
8.665898820118621870e+01, -3.753679887331497211e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.251990709053610651e+00
8.703115528727320793e+01, -4.387934662069069985e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.302540826653894257e+00
8.744713465686413656e+01, -5.044366091807425678e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.359040506716943320e+00
8.790790459482565211e+01, -5.706799188100176307e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.421622309890981040e+00
8.841321082859413139e+01, -6.355098502650177728e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.490251418039956643e+00
8.896131850743718417e+01, -6.965858567372927579e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.564691968822028656e+00
8.954883065032805689e+01, -7.513694020783023841e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.644482458924622748e+00
9.017061296795252190e+01, -7.973086245775386216e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.728925633531291250e+00
9.081985980012292714e+01, -8.320634012675276470e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.817097420843900579e+00
9.148831834823813836e+01, -8.537419732579737408e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 2.907877379729414180e+00
9.216666666666667140e+01, -8.611111111111077743e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.000000000000000000e+00
9.284501498509519024e+01, -8.537419732579737408e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.092122620270585820e+00
9.351347353321037303e+01, -8.320634012675272306e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.182902579156100309e+00
9.416272036538080670e+01, -7.973086245775387604e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.271074366468708750e+00
9.478450268300527171e+01, -7.513694020783025229e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.355517541075377252e+00
9.537201482589615864e+01, -6.965858567372928967e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.435308031177971344e+00
9.592012250473921142e+01, -6.355098502650177728e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.509748581960043357e+00
9.642542873850769070e+01, -5.706799188100171449e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.578377690109019404e+00
9.688619867646922046e+01, -5.044366091807424984e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.640959493283056680e+00
9.730217804606012066e+01, -4.387934662069069292e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.697459173346105743e+00
9.767434513214709568e+01, -3.753679887331496517e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.748009290946389349e+00
9.800463417080793249e+01, -3.153650271492255963e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.792872250696417868e+00
9.829566169657587693e+01, -2.595998395003509124e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.832403157072999278e+00
9.855047790876191982e+01, -2.085465887443345781e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.867016058176262483e+00
9.877235581450653967e+01, -1.623994119179221832e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.897155311858163884e+00
9.896462310253984640e+01, -1.211360631797000001e-02, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.923272749465964715e+00
9.913053603126694213e+01, -8.457739641901404135e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.945810542248644026e+00
9.927319107490417593e+01, -5.243888653197662127e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.965189194266033113e+00
9.939546830435038771e+01, -2.437265455316244001e-03, 5.333333333333333925e+00, 1.166666666666666741e+00, 3.981799845096233970e+00
9.950000000000000000e+01, 3.265724797726275548e-16, 5.333333333333333925e+00, 1.166666666666666741e+00, 4.000000000000000000e+00
9.950000000000000000e+01, 3.673940397442059375e-16, 6.000000000000000000e+00, 1.250000000000000000e+00, 0.000000000000000000e+00
9.940022319760646496e+01, 2.476429036533995924e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.820015490376612755e-02
9.928350787629459262e+01, 5.328160695675118394e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 3.481080573396694994e-02
9.914734139726276396e+01, 8.593678187451121026e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 5.418945775135629306e-02
9.898897457003400291e+01, 1.230833440040847090e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 7.672725053403553486e-02
9.880545160460937382e+01, 1.650104652499070207e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.028446881418364628e-01
9.859366414804473777e+01, 2.119002599994982555e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.329839418237373783e-01
9.835043561369639065e+01, 2.637754332809796529e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.675968429270009441e-01
9.807264155432145003e+01, 3.204388356357118495e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.071277493035820205e-01
9.775737014416175441e+01, 3.814087850428966864e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.519907090536107619e-01
9.740212345666961369e+01, 4.458569969404191369e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 3.025408266538943680e-01
9.700505481199155611e+01, 5.125592803211618392e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 3.590405067169433195e-01
9.656523001862510114e+01, 5.798720768519111113e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 4.216223098909808731e-01
9.608289144690623118e+01, 6.457492923866711698e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 4.902514180399568100e-01
9.555969480117849457e+01, 7.078124410167789538e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 5.646919688220286559e-01
9.499888249495684533e+01, 7.634818674121487958e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 6.444824589246228586e-01
9.440535553159728011e+01, 8.101643460516630424e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 7.289256335312912505e-01
9.378561053895083433e+01, 8.454817353596172369e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 8.170974208439001352e-01
9.314752572058975488e+01, 8.675114399622584072e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 9.078773797294142911e-01
9.250000000000000000e+01, 8.750000000000036915e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.000000000000000000e+00
9.185247427941024512e+01, 8.675114399622582684e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.092122620270585598e+00
9.121438946104916567e+01, 8.454817353596172369e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.182902579156100087e+00
9.059464446840271989e+01, 8.101643460516629036e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.271074366468708750e+00
9.000111750504314045e+01, 7.634818674121487958e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.355517541075377030e+00
8.944030519882150543e+01, 7.078124410167788150e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.435308031177971122e+00
8.891710855309375461e+01, 6.457492923866708923e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.509748581960043357e+00
8.843476998137491307e+01, 5.798720768519106950e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.578377690109019182e+00
8.799494518800844389e+01, 5.125592803211614923e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.640959493283056680e+00
8.759787654333040052e+01, 4.458569969404187205e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.697459173346105521e+00
8.724262985583823138e+01, 3.814087850428962007e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.748009290946389127e+00
8.692735844567854997e+01, 3.204388356357114331e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.792872250696417868e+00
8.664956438630362356e+01, 2.637754332809791324e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.832403157072999056e+00
8.640633585195524802e+01, 2.119002599994980474e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.867016058176262483e+00
8.619454839539062618e+01, 1.650104652499063962e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.897155311858163662e+00
8.601102542996599709e+01, 1.230833440040842927e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.923272749465964493e+00
8.585265860273722183e+01, 8.593678187451079392e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.945810542248643804e+00
8.571649212370540738e+01, 5.328160695675094108e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.965189194266033113e+00
8.559977680239353504e+01, 2.476429036533968168e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 1.981799845096233970e+00
8.550000000000000000e+01, 3.673940397442059375e-16, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.000000000000000000e+00
8.559977680239354925e+01, -2.476429036533238284e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.018200154903766030e+00
8.571649212370540738e+01, -5.328160695674362922e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.034810805733966887e+00
8.585265860273720762e+01, -8.593678187450394176e-03, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.054189457751356418e+00
8.601102542996598288e+01, -1.230833440040774752e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.076727250534035729e+00
8.619454839539066882e+01, -1.650104652498995961e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.102844688141836560e+00
8.640633585195524802e+01, -2.119002599994908309e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.132983941823737517e+00
8.664956438630360935e+01, -2.637754332809717772e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.167596842927000722e+00
8.692735844567852155e+01, -3.204388356357043555e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.207127749303582132e+00
8.724262985583823138e+01, -3.814087850428889148e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.251990709053610651e+00
8.759787654333038631e+01, -4.458569969404114347e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.302540826653894257e+00
8.799494518800844389e+01, -5.125592803211544146e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.359040506716943320e+00
8.843476998137489886e+01, -5.798720768519037561e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.421622309890981040e+00
8.891710855309376882e+01, -6.457492923866635370e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.490251418039956643e+00
8.944030519882149122e+01, -7.078124410167710434e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.564691968822028656e+00
9.000111750504314045e+01, -7.634818674121410242e-02, 6.000000000000000000e+00, 1.250000000000000000e+00, 2.644482458924622748e+00
